,0
5166,372727.89869273454
5167,142743.0679569021
5168,688337.6843840405
5169,123721.14813573658
5170,352130.7406883612
5171,294062.9273158759
5172,879044.2374352366
5173,971546.8455554545
5174,182005.13430628926
5175,406547.8782274723
5176,487069.3678082973
5177,324194.223808147
5178,20087.804764799774
5179,743229.4085407779
5180,489692.17538625747
5181,79885.95938379318
5182,393487.1370608881
5183,65074.764669410884
5184,252894.36979394406
5185,726658.7901862338
5186,567865.3511701524
5187,84387.25052780658
5188,331404.2668778375
5189,290001.1090760976
5190,234174.89493775368
5191,236253.8269233927
5192,300402.2245378867
5193,1667585.6762579381
5194,202856.62972196192
5195,417925.91751536727
5196,332832.6638149321
5197,1171246.3400679305
5198,1061798.2589060217
5199,381974.18631599844
5200,310174.36787363887
5201,249463.28566098213
5202,312901.7013694495
5203,344362.0502314642
5204,62617.737920835614
5205,465580.6327761039
5206,360046.39898611605
5207,463877.2999336496
5208,404364.85378902406
5209,572258.644807227
5210,101612.71832259
5211,798868.4035323188
5212,275396.16125662625
5213,467356.2152857557
5214,684975.6126730889
5215,331405.87998694927
5216,542941.1545907259
5217,786158.5851663053
5218,828424.7440575138
5219,509470.6947713047
5220,467039.6347396597
5221,925377.3732402995
5222,244871.26437126845
5223,793507.4293187931
5224,431553.5524604395
5225,202201.49172850698
5226,103977.0303542465
5227,384366.75258443505
5228,341608.23167888075
5229,691679.0710059702
5230,353991.80132814497
5231,688931.6085347757
5232,546111.3463430479
5233,384229.50298080593
5234,525877.675700143
5235,606458.7125502452
5236,478337.34898548573
5237,375623.26330778
5238,283892.2903830558
5239,641117.6129557565
5240,287910.72955444455
5241,392207.72751039267
5242,247871.69455501437
5243,564121.5311326459
5244,531955.1007704511
5245,511977.0134058222
5246,1006321.4391427264
5247,632976.0625960082
5248,684321.7398437113
5249,610286.8366725668
5250,104992.29634534568
5251,483318.31377118826
5252,440062.2684501037
5253,427109.2684721574
5254,295337.1891904995
5255,133925.42543724924
5256,595056.3006011695
5257,574465.652383782
5258,264052.2865054533
5259,242860.70564035326
5260,539249.8776295558
5261,379271.5602201745
5262,692715.3074877709
5263,372647.81795529276
5264,57271.700622312725
5265,301289.63598923385
5266,445896.6036684662
5267,210451.48270069808
5268,598983.4903650135
5269,425221.61579312384
5270,458458.777477026
5271,335550.44132130593
5272,709068.1937773451
5273,909605.7941306382
5274,532295.7094593272
5275,1232103.6038515344
5276,573464.6203947663
5277,597598.3775393292
5278,169316.4373544827
5279,431444.5171089396
5280,431825.04504781216
5281,425789.0312894434
5282,517336.77780828625
5283,1100432.4570125714
5284,595089.6025764346
5285,474495.1860595569
5286,415528.33275413513
5287,617548.9801966101
5288,450114.6074985117
5289,576235.5870292559
5290,317442.59589502215
5291,774077.5840543956
5292,380996.8087554127
5293,368608.2131358832
5294,806102.8630956933
5295,560528.49203296
5296,284825.76588276774
5297,102129.34554356337
5298,940356.826010853
5299,746023.9451155066
5300,666591.7080040723
5301,848192.5992068276
5302,135519.32204535604
5303,764957.8485614136
5304,472356.8299469575
5305,272463.7740484774
5306,497960.8903331384
5307,274236.4426920265
5308,515343.5912839249
5309,671927.9431675151
5310,682079.1442070454
5311,1203232.9235393852
5312,172729.33010804653
5313,193406.66070923954
5314,1444309.5895368606
5315,502816.14998128265
5316,424293.9978657663
5317,604869.821180515
5318,961069.8807787821
5319,521470.6695209518
5320,454369.5957871601
5321,715779.9596829787
5322,1500625.2094777897
5323,744025.6514353529
5324,743873.6456327438
5325,-319211.00466211885
5326,343049.122626625
5327,288085.0636652708
5328,454227.2887833938
5329,403203.2745408267
5330,346875.6656683758
5331,684272.3236443624
5332,2132873.4267644286
5333,204743.58766949177
5334,437051.7762169987
5335,658484.3337502852
5336,419463.1169449836
5337,632093.2652742788
5338,244308.28355012834
5339,422759.37883773446
5340,1010112.0331369266
5341,325196.0194896832
5342,255469.80428779125
5343,163386.9728147462
5344,420356.8082728386
5345,509885.7568444088
5346,534009.0527710319
5347,1211018.5833028108
5348,466913.14175082
5349,365101.90600188076
5350,771587.1629917622
5351,779469.7764177695
5352,426179.8520067856
5353,381227.75305590034
5354,467366.44761613756
5355,557249.6703890786
5356,242475.76618879288
5357,1249014.772959143
5358,574657.4452981651
5359,510058.607337676
5360,323548.43910075724
5361,556447.9601198658
5362,390766.7093557492
5363,197500.5594438538
5364,550449.2058742717
5365,412337.1099120006
5366,113752.70858629048
5367,331200.5909574032
5368,460071.8421065137
5369,428457.7397812903
5370,1142594.7900354043
5371,911970.2548842803
5372,548271.8800066113
5373,227968.68356332183
5374,1100917.8355352655
5375,421203.38011173904
5376,601123.4434566945
5377,692014.8607507348
5378,495240.6878569275
5379,504136.1620249003
5380,579394.9232242331
5381,534046.6066904515
5382,701312.4480460137
5383,431887.3497284278
5384,404754.90140675753
5385,471546.2736291364
5386,343532.90708857775
5387,408109.24835695326
5388,361542.9000922218
5389,558755.028117545
5390,486760.98936919123
5391,109028.4231429547
5392,466181.1396679804
5393,633056.6795538813
5394,717085.9330073819
5395,276581.9239826277
5396,236258.34319735318
5397,209322.24006715417
5398,282650.6555411145
5399,399320.66965810955
5400,444073.49155890197
5401,596228.1121473759
5402,354690.3733937964
5403,456473.6908106655
5404,406805.3038537428
5405,730741.0116463155
5406,262305.866121687
5407,410494.56106124073
5408,194100.48467997462
5409,446690.27752988786
5410,441179.87009754777
5411,691252.0623835549
5412,1089578.9617429525
5413,308852.85091744363
5414,167651.64102163166
5415,536081.335890986
5416,330412.49378439784
5417,278369.5949674472
5418,376449.36260575056
5419,583433.6432659999
5420,876198.7607452497
5421,713781.9084927365
5422,454304.85294672847
5423,510011.82365930825
5424,765969.3464804292
5425,889742.3220735043
5426,462226.73298270255
5427,389068.4739221856
5428,813140.7347242907
5429,261192.37965678424
5430,645693.9810488969
5431,425551.0558107123
5432,554434.9592915252
5433,92311.50781852007
5434,259580.82172857225
5435,304219.0899577141
5436,718396.696632348
5437,494238.4806497544
5438,826955.0865511075
5439,1079638.2565008476
5440,237844.61447978765
5441,337549.62827695906
5442,559492.107236132
5443,387581.3116667792
5444,472477.3341856599
5445,356751.1663380787
5446,321050.3011541441
5447,572920.4586986527
5448,469704.27908843756
5449,644956.1522428617
5450,758769.155404374
5451,594131.7929926142
5452,720465.949333638
5453,249097.93009202927
5454,831013.7008532956
5455,1058920.867817089
5456,215385.8755313307
5457,511932.7274191156
5458,229298.77185186
5459,577785.6988840476
5460,146760.6866859272
5461,819528.7594912574
5462,536920.3607707322
5463,518348.87766353786
5464,410470.81105801463
5465,505846.98545765877
5466,288794.17169073224
5467,528990.6360166818
5468,695765.6047959998
5469,353666.2368197888
5470,608300.5172235221
5471,269934.9332987517
5472,1076450.0935960114
5473,506475.3304193765
5474,1141107.3596316725
5475,158719.1058346629
5476,493215.9120878577
5477,537569.5780619755
5478,403620.64162380993
5479,468001.4102745876
5480,557149.4868624955
5481,738516.5939502567
5482,141923.85416384786
5483,603665.4774979502
5484,937904.5112137422
5485,205829.9768742323
5486,605126.9336565137
5487,572871.5448670387
5488,177502.81980187446
5489,1156551.3352466673
5490,727271.9223303124
5491,372953.5069896579
5492,590132.1959508732
5493,503356.1406908855
5494,489122.7635821998
5495,262750.6953520179
5496,466381.8148114458
5497,869423.4900466725
5498,642169.7847170904
5499,595706.4443537891
5500,558657.9649336487
5501,415443.1114176288
5502,445627.77624025196
5503,874314.982518144
5504,544211.9966399595
5505,392541.7788471356
5506,289661.6523818448
5507,553224.2382134795
5508,1115586.9562052041
5509,355244.2085150555
5510,452449.8302947432
5511,101235.05434115231
5512,385229.5277516395
5513,-13226.872647091746
5514,453858.3713289872
5515,230903.12022815645
5516,643808.1146757826
5517,405830.8192868456
5518,429288.524663046
5519,1116681.7264514044
5520,741008.720204249
5521,704918.8782245368
5522,899250.6519809365
5523,486855.88793720305
5524,294127.699356623
5525,359871.11279959977
5526,474233.07993254066
5527,389268.8666231483
5528,703453.0204297155
5529,532926.2844611853
5530,704529.9775770083
5531,387034.49849148095
5532,394224.91721360385
5533,645619.1096024886
5534,159829.68863179535
5535,868683.6360531747
5536,674145.2639272213
5537,415260.6910264492
5538,185373.57545483857
5539,1164252.182389997
5540,545596.399876371
5541,903636.0746578872
5542,695756.8150559813
5543,637129.7329669967
5544,421152.17866075784
5545,771769.1935978234
5546,97004.28123293817
5547,859911.3391341418
5548,453786.5743051246
5549,1106374.4699553028
5550,479735.93762440234
5551,548935.0030424893
5552,789444.2241876125
5553,595501.4076296091
5554,347813.8927652389
5555,306423.13721589744
5556,565107.2570253015
5557,483805.9830708578
5558,244578.00864370912
5559,236223.9681443423
5560,435160.6337903887
5561,567280.7815368697
5562,1012705.6965976506
5563,439648.2584395185
5564,307704.4304276556
5565,106587.5384626016
5566,524178.91149320453
5567,748651.7970803455
5568,497607.3490135297
5569,975229.524709329
5570,464771.27113763243
5571,402171.53676487505
5572,975396.9347233698
5573,560239.9934381768
5574,450173.556477122
5575,389381.87076863647
5576,661034.4102400094
5577,321083.21177975833
5578,725333.634553887
5579,504033.94780279696
5580,642872.7759745643
5581,8797.078271910548
5582,615394.963708736
5583,479539.51654873043
5584,73044.64618127048
5585,936039.7137636468
5586,903256.7267564163
5587,344411.50384356827
5588,547033.8829192221
5589,643361.5224430487
5590,246975.95113179088
5591,856225.4844287112
5592,605720.4689471498
5593,488644.6850756258
5594,599210.4590516388
5595,860167.5124902055
5596,151504.16300506145
5597,328383.56568311155
5598,179527.5735911131
5599,463877.2999336496
5600,349899.38980191946
5601,373874.4554235935
5602,1378657.470149301
5603,257634.83305425942
5604,1498688.9254668653
5605,409050.23401055485
5606,275096.6500324458
5607,216394.5933656916
5608,432476.2724055648
5609,442399.9105148539
5610,575645.049976483
5611,1458210.8241297156
5612,231995.23284320533
5613,822943.015056029
5614,247522.9821747467
5615,371942.1713564098
5616,703039.3969736546
5617,590904.3614286408
5618,707924.2116605863
5619,147596.17972450703
5620,759420.2847690657
5621,252335.55002190918
5622,194948.15966060013
5623,497386.4278087169
5624,274394.3694174588
5625,1142848.728277728
5626,853165.7480999902
5627,416278.6305063665
5628,1621434.2872113958
5629,547835.74590642
5630,217744.4703577906
5631,595139.4496718273
5632,1079622.7687878832
5633,962756.3400690109
5634,416850.82977924496
5635,526401.3911107928
5636,276189.30679871887
5637,-68029.2722806707
5638,975237.039029941
5639,529925.0964398757
5640,190347.58793656528
5641,-118494.96856612712
5642,515399.380656071
5643,488119.7912536636
5644,485844.2490350902
5645,584564.291425012
5646,306134.66821695864
5647,577830.970712401
5648,878050.7410754487
5649,270693.64588049054
5650,664025.3646692112
5651,603796.8089942634
5652,388411.0451245904
5653,361480.79859279096
5654,654169.8328929543
5655,305187.2939450592
5656,895492.8067668229
5657,353735.8472207263
5658,558693.6285655126
5659,704631.0157575607
5660,742373.7973299995
5661,434558.4322049618
5662,1185721.2749931887
5663,349695.0826383531
5664,396149.6585049853
5665,387893.6831875071
5666,487828.4874352589
5667,676261.688230738
5668,482030.733388491
5669,545772.4028392658
5670,501444.7889605388
5671,590431.6263987646
5672,1434487.2272677124
5673,545248.0532730222
5674,643761.4823685363
5675,422367.65692361444
5676,226226.93715205044
5677,372122.10740175843
5678,643474.1785975471
5679,453556.9512035623
5680,446287.913966842
5681,411777.0639068037
5682,526043.2420919612
5683,617039.2085190937
5684,259531.32599351555
5685,889307.4377195388
5686,746594.7318079919
5687,765319.3356728479
5688,411928.4688460529
5689,560026.916837208
5690,502590.8071844727
5691,887984.2151855305
5692,581208.3714892641
5693,1068543.1286000162
5694,651556.7748979181
5695,837699.5795898214
5696,860526.9645876363
5697,2010438.1194129065
5698,1069592.2133966535
5699,430119.15201574564
5700,712369.7882913873
5701,851114.7746583149
5702,852332.7287247926
5703,261336.3282250911
5704,814736.2262343988
5705,444936.23271708935
5706,1138048.2955051586
5707,302691.1559998244
5708,329956.0159192905
5709,783526.140526861
5710,465942.84748282284
5711,528820.5398813114
5712,671430.5297756493
5713,1875125.161263086
5714,262489.0329480395
5715,372888.047755599
5716,422722.1741759181
5717,484750.4983122945
5718,-2879.1288450583816
5719,148584.75011202693
5720,289651.95802602917
5721,431899.63779842854
5722,789288.4692545235
5723,821118.2699319795
5724,1072047.5013342872
5725,326668.6609516144
5726,497862.9247416705
5727,411842.56750398874
5728,436822.42207592726
5729,623900.6776259542
5730,365662.99471347034
5731,923041.8744264543
5732,1137840.5380093455
5733,652918.4249463379
5734,527677.5695760399
5735,645418.9656663835
5736,501620.3205936104
5737,455847.13206520677
5738,-48870.790369950235
5739,771164.0483754724
5740,263128.0019555688
5741,180752.79347329587
5742,405653.14655759186
5743,444410.0539442897
5744,691148.3939788863
5745,992509.7215036675
5746,608576.0258278251
5747,443352.4607121125
5748,328810.35742714256
5749,382404.44557162374
5750,269035.9062322974
5751,683701.5061610043
5752,133706.69279759377
5753,615121.7282940298
5754,856637.5681473464
5755,305665.23083743453
5756,491242.26949388534
5757,632077.3388206288
5758,427864.2389965132
5759,477710.79899645597
5760,775065.5214841515
5761,267602.6119125858
5762,261998.49604335427
5763,466968.0621185526
5764,1321273.5950545743
5765,195298.7879698351
5766,204752.39437903464
5767,297414.1357066706
5768,275535.46955035627
5769,678328.8391995504
5770,327760.6211179495
5771,958200.7160088941
5772,425540.3016732335
5773,1094774.583853349
5774,781887.0239077061
5775,510301.85555255413
5776,837321.6953724176
5777,291825.137426354
5778,402512.69298606366
5779,901775.1363899186
5780,221468.55462560803
5781,504537.0429854691
5782,601453.7204249352
5783,476944.263591446
5784,389112.43431472033
5785,855503.4272155762
5786,702774.3397393525
5787,978289.7042381987
5788,487133.00474624336
5789,615086.8953111023
5790,1067165.8746963963
5791,463857.9295868948
5792,889439.2995999083
5793,182644.07301878184
5794,473267.717549704
5795,406189.7618130818
5796,607824.1480537131
5797,841720.0030191615
5798,566761.652311936
5799,784276.4369056523
5800,148350.75398252904
5801,1029863.5868826956
5802,645614.0969115496
5803,415292.9366757795
5804,456519.27933897823
5805,437166.1474325061
5806,492845.0089690834
5807,234898.03626334667
5808,469245.3810695112
5809,501902.3751529008
5810,416627.31354460865
5811,649690.9756058455
5812,430850.89745954424
5813,753303.8062702939
5814,298192.0750769079
5815,593918.4179059714
5816,412283.9229261577
5817,197313.19828528166
5818,666483.4483089224
5819,889024.0529894158
5820,1347672.2131379917
5821,908085.0321742371
5822,776329.9347095191
5823,1747936.1590927765
5824,828067.1928963289
5825,378017.42179197073
5826,401521.45785614103
5827,735848.8329270929
5828,636020.5173905566
5829,491163.6893572286
5830,519676.7389487922
5831,-7964.644062943757
5832,648129.4545822218
5833,401359.31967107207
5834,842410.5427371189
5835,381891.2977935299
5836,68913.40218433738
5837,475641.5858170092
5838,797517.4413055107
5839,547139.5234110579
5840,626189.830587782
5841,-94489.29248185456
5842,407808.88996711373
5843,518966.2299527675
5844,325594.0932548344
5845,336633.67987148464
5846,266244.91952231526
5847,813814.6301851571
5848,347783.40003746003
5849,1257912.8234691694
5850,652915.4984718561
5851,331403.0686489418
5852,281850.9179383144
5853,1387588.6905294135
5854,432785.4173428193
5855,422486.8301196471
5856,697725.4664710462
5857,425146.64087063074
5858,145871.36821550876
5859,372740.0512725711
5860,920430.8726481646
5861,1030201.5485851094
5862,936580.5259352028
5863,437627.09603821486
5864,262953.80115976185
5865,509290.6970567554
5866,955454.789238967
5867,-159153.3260037154
5868,505790.9341709241
5869,775405.2038017735
5870,1049203.0875838771
5871,127720.50924117118
5872,324178.84847522527
5873,1009914.1166482344
5874,110032.76310990751
5875,1291798.997298114
5876,388478.4437775165
5877,728885.5445679054
5878,488426.72042655945
5879,257937.47352106124
5880,407988.05752367526
5881,615339.5052061677
5882,665943.8541181013
5883,352679.51386009157
5884,234927.73468016833
5885,513783.1746497974
5886,299399.4549094662
5887,705555.6108649373
5888,1112145.0363340005
5889,781702.1789594963
5890,536575.1289783493
5891,259021.5724081844
5892,549672.7348339558
5893,593019.9786496535
5894,220523.7175810486
5895,308139.8394482285
5896,418388.35691229254
5897,184097.50439926982
5898,410592.2964533493
5899,666239.1657721028
5900,596467.9195792675
5901,108313.68857707083
5902,508278.7891838625
5903,539046.0368840769
5904,355285.00255425274
5905,497874.0314526707
5906,1097530.7207434252
5907,237079.65492569655
5908,423904.0450384021
5909,376206.359980911
5910,245933.02258536965
5911,312713.39094699174
5912,573249.4040494636
5913,415754.70171061903
5914,752469.1139473766
5915,576130.8905106857
5916,665220.776198864
5917,598139.4317941442
5918,433925.9460286647
5919,657164.7756684199
5920,310930.27833160013
5921,613064.7632426172
5922,1382428.8294043392
5923,335364.6455161199
5924,607963.933735244
5925,1305733.9246709943
5926,795147.7652837262
5927,1258090.5770223066
5928,822204.1793628111
5929,355018.6929778829
5930,278770.0493170321
5931,229784.8867392391
5932,430801.0997812897
5933,694224.2284326628
5934,471390.5539069772
5935,853282.8601287156
5936,360842.71664271504
5937,390561.0567372069
5938,708767.3796398714
5939,488167.82438245416
5940,482544.03909692913
5941,594224.1529736519
5942,1554854.6910519376
5943,227405.51214899123
5944,426985.8901740089
5945,743433.526693128
5946,561236.8342441097
5947,610337.8921045735
5948,442435.4048611894
5949,328103.39770077914
5950,178681.60938198864
5951,181689.42285847664
5952,434020.8235496804
5953,566754.1938103884
5954,185476.08755394816
5955,322382.77907828987
5956,828478.8345228508
5957,456946.09152246267
5958,646738.1219385117
5959,272105.4100947529
5960,735634.8446870223
5961,578521.8053957671
5962,320049.8325024769
5963,406846.92616298795
5964,275967.26207187027
5965,649133.9844551012
5966,-119795.1553588435
5967,496536.54131500423
5968,124638.26132955402
5969,396672.56853048503
5970,244469.00015458465
5971,891992.7441294789
5972,560220.6374670938
5973,495526.5474617258
5974,535195.6686498821
5975,600408.1228488833
5976,395627.69444847107
5977,750967.5957927778
5978,264463.8098970577
5979,402710.237277247
5980,304211.9796138108
5981,573797.490074195
5982,200075.4586879611
5983,573977.6893216893
5984,425605.35067594796
5985,723236.5676529408
5986,589626.9784150496
5987,342167.98808497936
5988,751731.7656044662
5989,560696.1642859653
5990,441694.46422918886
5991,645235.3427254707
5992,498135.3136982098
5993,291140.6401846558
5994,63970.495081715286
5995,487872.072543554
5996,430156.1482036263
5997,651052.44396317
5998,752619.1348708719
5999,613947.1233359873
6000,2101343.0766103044
6001,670733.6639967188
6002,449646.56367155164
6003,242067.4013715908
6004,644144.5638973042
6005,1495622.2054202855
6006,609979.3622415438
6007,417299.5657344386
6008,102106.50480369478
6009,315714.0733625218
6010,371478.5445589423
6011,49211.087230704725
6012,575185.0533136353
6013,82203.24134668708
6014,830077.9514198452
6015,480697.4160309434
6016,463879.10152335465
6017,341957.70634533465
6018,501223.9045552537
6019,259743.1457209587
6020,298268.0035095215
6021,419853.54477643967
6022,288509.7271119505
6023,562252.5950557292
6024,224372.84286351502
6025,1845981.4055870026
6026,421187.9431415349
6027,209645.11265351623
6028,664089.9314864799
6029,26214.99536190927
6030,594406.2442587242
6031,553270.3811322898
6032,629809.7897609547
6033,527546.2761801183
6034,461410.7053559348
6035,387386.06935534626
6036,835701.9005290493
6037,431891.78669489175
6038,948143.2709190398
6039,457522.5665513575
6040,483924.14002814144
6041,347418.48734842986
6042,332593.8972326964
6043,493786.8098271787
6044,161086.83960407972
6045,615949.9099097475
6046,570752.6755532473
6047,584851.542268984
6048,430990.44864144176
6049,1176276.1092025042
6050,262837.57051706314
6051,460106.96441821754
6052,312640.06255253404
6053,690204.9040513411
6054,478426.2795563787
6055,449470.6877768785
6056,516500.2568471059
6057,385837.12550433725
6058,799611.4533783346
6059,697992.9218815416
6060,612782.4997033551
6061,479930.51645323634
6062,378156.81647183
6063,655404.7830913663
6064,922290.2392734885
6065,545904.1553391218
6066,345772.0288717374
6067,614259.6859635636
6068,481215.68990159035
6069,724046.140433073
6070,556429.7456999943
6071,613950.4130600914
6072,1180715.2323269844
6073,403687.05735491216
6074,385431.87785164267
6075,864513.906802468
6076,976360.0812401772
6077,831051.8303851262
6078,1208139.6713261455
6079,-17847.689919911325
6080,416218.60827378184
6081,318549.81875288486
6082,423076.20861610025
6083,235682.0403489843
6084,355678.9396474883
6085,1316099.4157090336
6086,599899.6812144592
6087,678448.7614545375
6088,347527.2066794038
6089,287050.7125669867
6090,347637.75441556424
6091,419322.10157535225
6092,581415.0691957995
6093,371296.73810670525
6094,1468898.8610625938
6095,396261.6143293306
6096,836140.0029926822
6097,874452.906124033
6098,255912.0685891062
6099,575452.5998891816
6100,243286.64739568532
6101,699161.0186293647
6102,635606.7770028412
6103,157807.71478988975
6104,482300.19773637503
6105,456584.6623040959
6106,692793.1499876678
6107,395418.7554720491
6108,228714.4627135694
6109,1095415.58005248
6110,810265.1883995235
6111,399253.2289710641
6112,380910.45336482674
6113,407099.13004829735
6114,350407.3082082495
6115,380184.78853328526
6116,474897.54513657093
6117,373655.9102974981
6118,497345.2224142328
6119,1052593.698943384
6120,211988.17460838705
6121,252974.4557921216
6122,548255.0113826841
6123,791395.42176646
6124,472725.3931050226
6125,330357.0688929111
6126,608043.9328585938
6127,338161.02932750434
6128,368367.4185474664
6129,326252.15739076585
6130,858148.6026174799
6131,463606.4256263003
6132,1099616.909135297
6133,644544.9965064377
6134,563093.031907469
6135,1154587.2102439404
6136,596401.9523196369
6137,645126.3045796826
6138,217029.10803933442
6139,549712.7869561464
6140,166106.93426141888
6141,563745.6297456473
6142,954907.7884295806
6143,28311.59512399882
6144,370685.83478590846
6145,554659.7938895449
6146,376017.67283052206
6147,307339.13599160314
6148,305886.08255414665
6149,1572582.1699987575
6150,534273.2730467245
6151,510276.3113784641
6152,512753.01380922645
6153,373987.20096346736
6154,354270.2312562689
6155,352646.6385439113
6156,410615.25732109696
6157,480822.50470445305
6158,357978.64493739605
6159,232527.73503817618
6160,710702.9520245492
6161,380608.55289427936
6162,190913.2241574824
6163,887499.381666325
6164,1037073.8865983561
6165,804488.6246547028
6166,537609.6082621589
6167,1261705.6204973161
6168,424755.9603183344
6169,787932.9679754153
6170,490712.99825329334
6171,1168812.6662801802
6172,345052.53573604673
6173,550491.0960372314
6174,158962.90078081936
6175,1020673.2119479775
6176,646987.6650717556
6177,637131.9761077613
6178,1075898.2967267036
6179,365055.7839606181
6180,590103.5312156901
6181,1153538.422724098
6182,445304.5937473923
6183,598838.7883275971
6184,449101.68933882564
6185,794490.2269047052
6186,427139.05092643946
6187,856630.0417417288
6188,658643.743869856
6189,633275.5479463786
6190,1183814.1759088263
6191,1543011.5706809908
6192,477535.6412088573
6193,718183.5184732303
6194,373954.7949258983
6195,417044.4701427072
6196,855557.1928787902
6197,328543.1164663434
6198,622162.1948017627
6199,324970.89172589034
6200,721969.0070847571
6201,918408.3343714997
6202,1100978.124963291
6203,1001500.9993533045
6204,508088.29171495885
6205,497050.996447742
6206,849172.1058346704
6207,641168.3161286265
6208,679611.9600110576
6209,586590.6803601757
6210,782754.2611484677
6211,1117553.5064166486
6212,1540756.5248133987
6213,184167.75157742947
6214,450982.730569534
6215,508823.45004387945
6216,421238.26476734877
6217,749890.9051232263
6218,167345.91453175247
6219,357419.3904860839
6220,332223.2103944719
6221,930920.5704777017
6222,367856.6265511587
6223,684087.9081218913
6224,771619.1443458423
6225,239517.14345056564
6226,367962.41684645414
6227,139655.4417507723
6228,214889.03662237525
6229,397651.9113487303
6230,297382.77296642214
6231,502223.67195783556
6232,192893.04562480003
6233,453012.4912263304
6234,524236.49661815166
6235,670599.8844881281
6236,469893.4211175144
6237,115636.46237841994
6238,451559.1356869787
6239,656694.7550217658
6240,413192.17358773947
6241,534838.7789265513
6242,527760.0707777366
6243,385298.17481520027
6244,657623.109772861
6245,312487.55281538516
6246,807107.6983303577
6247,808849.0142442286
6248,571133.2827882096
6249,382861.2201198712
6250,314583.09606847167
6251,79948.65841453522
6252,206487.69900934398
6253,356358.36212991923
6254,442685.1547229737
6255,713103.3174201474
6256,450726.9290751517
6257,446778.90421172976
6258,575094.2567464858
6259,881431.838468805
6260,916996.1587036848
6261,505834.50235853344
6262,692357.7865327522
6263,495512.2968582213
6264,708073.2415202633
6265,679755.8583366796
6266,192716.7568822205
6267,814785.1377745345
6268,510805.0028783828
6269,670435.2780097947
6270,718097.7693988755
6271,256009.0242330581
6272,424398.8264204562
6273,250402.18525000662
6274,268500.30923936516
6275,686240.8522213846
6276,1173136.5475608185
6277,395225.51606751233
6278,382858.3487807512
6279,904292.7372210249
6280,505210.9450112507
6281,996133.9349441379
6282,510084.21626639366
6283,486806.4521228671
6284,379568.7811510563
6285,1016637.1819663495
6286,446531.1396467015
6287,413304.3604706004
6288,630931.0874923319
6289,556789.2751314119
6290,592524.816242367
6291,1301205.4757802188
6292,380159.01758176833
6293,417798.3298229724
6294,682591.4209426418
6295,402658.8741540238
6296,946915.5880130976
6297,509837.7373748347
6298,487394.01127177477
6299,348789.5107891932
6300,461967.4555874765
6301,778265.5166568756
6302,914981.4197643101
6303,189891.34823666513
6304,228341.43874275684
6305,827960.9143461362
6306,704351.6791180447
6307,421881.6736469045
6308,494750.6599223241
6309,592241.7115496546
6310,540573.4431719333
6311,214096.9978858307
6312,641516.0078428835
6313,342023.792101264
6314,394494.13182091713
6315,308533.06908424944
6316,185643.86112806946
6317,389490.6204687953
6318,213304.0348289311
6319,998271.3381015509
6320,525168.021252811
6321,1187425.1896408796
6322,634538.5695474297
6323,350086.6967915967
6324,196770.90039020032
6325,457911.3396975547
6326,445231.16950045526
6327,625694.5888822675
6328,552738.5138898194
6329,529853.7680062205
6330,457789.37467107177
6331,529834.9199308455
6332,322554.95906544477
6333,477166.2508911565
6334,372877.4308542684
6335,1079705.3512017205
6336,419368.20420125127
6337,246914.48284500092
6338,858542.0138678327
6339,771487.1903386638
6340,277549.18992227316
6341,1306619.124770455
6342,391265.5933480561
6343,752490.4524346069
6344,254838.41788055003
6345,934403.9115338698
6346,295822.8224841878
6347,246454.11030200124
6348,288320.6247697994
6349,940539.1213907525
6350,1009607.4030540809
6351,416693.6695345044
6352,1062074.9822487086
6353,683786.3165596575
6354,657326.5797501132
6355,434980.6225512549
6356,764842.1751398146
6357,815142.6636180878
6358,1157178.2640906945
6359,154994.67265558243
6360,409943.33155319095
6361,394094.86741641164
6362,237369.10547858477
6363,409943.33155319095
6364,361016.41776476055
6365,649904.5090005398
6366,340755.02144051343
6367,765954.5619065985
6368,527730.3932304084
6369,251259.85052419454
6370,331426.1898911223
6371,997191.2722225264
6372,464799.8586862311
6373,137588.88234951347
6374,783942.8222861439
6375,643337.6139595509
6376,691979.5122156814
6377,510382.6447436288
6378,463052.46636907756
6379,534703.2880575508
6380,617243.1724888906
6381,697095.7713639364
6382,440012.1375557557
6383,307644.1451977566
6384,638957.3978738487
6385,302324.6614769548
6386,575926.7619936019
6387,581051.837622337
6388,169878.3094906807
6389,264245.8982661739
6390,1090803.7022656128
6391,699127.5101740584
6392,482478.03501401097
6393,606751.4712451026
6394,318457.40105297416
6395,1379928.6911969483
6396,229977.37369107455
6397,1611771.803656593
6398,506197.1922013983
6399,734690.8140085787
6400,321511.4739811197
6401,708067.6399546713
6402,225768.0926709622
6403,254360.78349179775
6404,295393.73069355637
6405,1113084.2763720378
6406,553840.3623469919
6407,667110.8012182787
6408,403105.31585758924
6409,488086.9444014877
6410,693248.581423007
6411,311409.87541305274
6412,617906.606544584
6413,1339855.175098814
6414,24630.447255291045
6415,609257.2012894452
6416,320413.17219179124
6417,402971.55873411894
6418,655547.4148754328
6419,91162.46379041672
6420,488119.80977003276
6421,608886.5755104423
6422,293108.56752269715
6423,391484.80670401454
6424,649083.8914033324
6425,545198.473612681
6426,374789.4895061031
6427,660362.3399579003
6428,615178.226215437
6429,473795.80620057136
6430,443573.0992716402
6431,474711.56975940615
6432,401446.2836426124
6433,221613.5226791799
6434,1177504.9004431665
6435,584053.2848559096
6436,799884.26400166
